,shortages,mismatches,FIFO,usability,substitution,today,total_antibodies,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S,total_alloimm_risk,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,subst_SCD_A,subst_SCD_B,subst_SCD_D,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S
150,100.0,0.8348697394789579,0.1547094188376753,0.1106212424849699,0.1963927855711423,29.129058116232468,9,0.0,0.0,0.0,2.379365,11.465649,13.003192,4.156416,49.74326,13.761324,3.3702240000000003,17.60155,5.899522,18.627609,0.0,12.966116,152.974227,2,8,92.0,0.0,14,32,38,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1
151,100.0,0.4885771543086172,0.7696392785571142,0.0625250501002004,0.0380761523046092,86.38637274549097,8,0.0,0.0,0.0,2.507759,12.390923,17.094967999999998,3.969024,65.707376,14.897412,3.633168,18.9283,6.3564940000000005,18.530512,0.0,12.840864,176.8568,1,8,1.0,0.0,18,30,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
152,100.0,0.7306613226452907,0.4022044088176352,0.1130260521042084,0.2685370741482966,81.98196392785572,16,0.0,0.0,0.0,2.706464,11.791546,12.019592,4.088832,53.775604,14.169033,3.644256,18.011958,6.567456,18.72871,0.0,13.21662,158.720071,2,15,22.0,0.0,19,26,39,0,0,0,0,0,0,0,0,0,1,1,0,10,1,3
153,100.0,0.4356713426853708,0.0652304609218436,0.1743486973947896,0.3486973947895792,6.706613226452905,10,0.0,0.0,0.0,2.653476,11.75964,23.99984,4.1195520000000005,59.06392399999999,14.023968,3.477936,17.14161,5.895478,18.409391,0.0,12.9234,173.468215,2,9,1.0,0.0,12,36,37,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1
154,100.0,0.5575150300601203,0.3793587174348697,0.1731462925851703,0.1903807615230461,42.14208416833667,12,0.0,0.0,0.0,2.701369,11.57732,17.331032,4.230144,63.393736,14.489703,3.6432,18.23839,6.492642,18.501483,0.0,13.15146,173.75047899999998,1,12,28.0,0.0,16,26,39,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3
155,100.0,0.5382765531062124,0.8229458917835671,0.1042084168336673,0.9639278557114228,74.77474949899798,8,0.0,0.0,0.0,2.79206,11.442859,13.258928,4.030464,55.626516,14.381286,3.786288,18.500202,6.45692,18.645627,0.0,13.247028,162.168178,1,8,15.0,0.0,12,32,39,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1
156,100.0,0.4821643286573147,0.1033066132264529,0.1186372745490982,0.0661322645290581,59.15911823647295,12,0.0,0.0,0.0,2.371213,12.021725000000002,17.940863999999998,4.31616,75.061092,13.289481,3.4906080000000004,17.548479999999998,6.003992,18.575557,0.0,12.53244,183.15161200000003,2,11,6.0,0.0,24,22,39,0,0,0,0,0,0,0,0,0,1,0,0,7,1,3
157,100.0,0.4869739478957916,0.0823647294589178,0.1895791583166332,0.6472945891783567,73.77374749498998,9,0.0,0.0,0.0,2.69016,11.593273000000002,22.42608,4.20864,62.732696,14.106426,3.4620960000000003,16.497694,6.259438,18.536518,0.0,13.068924,175.58194500000002,2,8,0.0,0.0,12,26,39,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1
158,100.0,0.4020040080160321,0.5602204408817635,0.0985971943887775,0.0300601202404809,87.78777555110219,9,0.0,0.0,0.0,2.462923,12.030841,19.652328,4.288512,71.95420399999999,15.014990999999998,3.5708640000000003,19.14058,6.373344,18.440422,0.0,13.00304,185.932049,1,9,2.0,0.0,18,32,39,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3
159,100.0,0.7787575150300601,0.5811623246492986,0.0905811623246493,0.4609218436873747,16.31623246492986,11,0.0,0.0,0.0,2.548519,11.360815,9.816328,3.861504,42.901496,13.991901,3.7488,17.417574,6.373344,18.760742,0.0,13.46278,144.243803,1,11,3.0,0.0,20,24,36,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2
160,100.0,0.2240480961923847,0.4459919839679358,0.0845691382765531,0.1002004008016032,47.14709418837676,12,0.0,0.0,0.0,2.810402,11.873590000000002,19.96708,4.184064,69.012576,15.451713,3.731904,19.568678,6.682036,18.762744,0.0,13.24196,185.286747,2,10,16.0,0.0,12,29,38,0,0,0,0,0,0,0,0,1,0,0,0,5,1,5
161,100.0,0.972745490981964,0.1870741482965932,0.1739478957915831,0.0501002004008016,23.12304609218437,14,0.0,0.0,0.0,2.151109,12.666682000000002,25.730976,4.267008,59.791068,14.091156,3.3681120000000004,17.590936,6.08622,18.771753,0.0,12.469452,176.98447199999998,2,11,4.0,0.0,18,30,41,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6
162,100.0,0.903807615230461,0.1927855711422845,0.0220440881763527,0.4188376753507014,74.37434869739478,8,0.0,0.0,0.0,2.243838,10.442378,1.593432,3.634176,12.22924,13.30017,3.274128,15.057728,5.650142,18.649631,0.0,13.291916,99.366779,2,7,44.0,0.0,23,22,38,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1
163,100.0,0.5062124248496994,0.1680360721442885,0.1647294589178357,0.7414829659318637,7.707615230460922,3,0.0,0.0,0.0,2.692198,11.841684,22.22936,4.156416,66.00484399999999,14.828697,3.638448,18.447132,6.40974,18.359341,0.0,12.909644,181.51750400000003,1,3,0.0,0.0,24,25,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
164,100.0,0.2977955911823647,0.6287575150300602,0.0148296593186372,0.1763527054108216,26.92685370741483,11,0.0,0.0,0.0,2.530177,11.046313,6.334383999999999,3.695616,29.879008,15.613575,3.812688,18.436518,6.614636,18.586568,0.0,13.791476,130.340959,2,10,104.0,0.0,19,27,38,0,0,0,0,0,0,0,0,0,1,1,0,6,0,3
165,100.0,0.7931863727454911,0.3603206412825651,0.1871743486973948,0.1683366733466934,74.97494989979958,13,0.0,0.0,0.0,2.524063,12.484362,18.255616,4.107264,62.501332,14.549256,3.5682240000000003,18.425904,6.122616,18.49848,0.0,12.863308,173.90042499999996,2,12,33.0,0.0,15,30,39,0,0,0,0,0,0,0,0,0,0,1,0,10,0,2
166,100.0,0.3442885771543086,0.7106212424849699,0.1599198396793587,0.3246492985971944,70.97094188376754,10,0.0,0.0,0.0,2.953062,12.434224,21.422808,4.282368,66.368416,15.476145,3.728208,19.596982,6.58161,18.779761,0.0,12.962496,184.58608,2,9,46.0,0.0,15,22,39,0,0,0,0,0,0,0,0,1,0,0,1,7,1,0
167,100.0,0.955110220440882,0.5792585170340682,0.1282565130260521,0.2885771543086172,91.79178356713426,6,0.0,0.0,0.0,2.601507,11.155705,10.111408,4.396032,43.066756,14.517189,3.62472,18.153478,6.2432620000000005,18.401383,0.0,13.268748,145.54018799999997,2,5,72.0,0.0,17,31,40,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
168,100.0,0.608817635270541,0.5449899799599198,0.0368737474949899,0.1783567134268537,29.529458917835672,8,0.0,0.0,0.0,2.560747,10.920968,8.537647999999999,4.094976,28.127252,14.417934,3.5967360000000004,17.159299999999998,6.421198,18.841823,0.0,13.546764,128.225346,2,6,50.0,0.0,16,27,38,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0
169,100.0,0.7979959919839679,0.8495991983967935,0.0160320641282565,0.9519038076152304,84.18416833667334,15,0.0,0.0,0.0,2.422163,9.476082000000002,1.5344159999999998,3.9168,19.037952,12.629817,3.5439360000000004,13.86896,6.070718,18.714696,0.0,13.47364,104.68918,2,12,108.0,0.0,17,31,39,0,0,0,0,0,0,0,0,0,0,2,1,11,1,0
170,100.0,0.7418837675350702,0.9219438877755513,0.0276553106212424,0.1122244488977955,29.32925851703407,11,0.0,0.0,0.0,2.331472,11.139752,4.465544,4.205568,26.706016,14.314098,3.708144,17.750146,6.500056,18.370352,0.0,13.422236,122.913384,1,11,61.0,0.0,15,29,36,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3
171,100.0,0.6745490981963929,0.4079158316633266,0.0428857715430861,0.9539078156312624,2.702605210420842,10,0.0,0.0,0.0,2.254028,10.654325000000002,5.586848,3.80928,28.358616,13.364304,3.4367520000000003,15.959918,5.859756,18.773755,0.0,13.388932,121.446514,1,10,15.0,0.0,17,32,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
172,100.0,0.9438877755511024,0.9105210420841684,0.0561122244488977,0.4008016032064128,86.18617234468938,12,0.0,0.0,0.0,2.462923,11.297003000000002,8.124535999999999,4.356096,30.011216,14.808846,3.5682240000000003,17.293744,6.248654,18.611593,0.0,13.286124,130.068959,1,12,31.0,0.0,14,20,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
173,100.0,0.9695390781563128,0.657314629258517,0.1454909819639278,0.9438877755511024,31.3312625250501,14,0.0,0.0,0.0,2.49655,11.465649,13.534336,3.938304,46.371956,14.882142,3.5661120000000004,17.569708,6.602504,18.705687,0.0,13.342596,152.475544,2,12,31.0,0.0,14,22,38,0,0,0,0,0,0,0,0,2,0,0,0,9,0,3
174,100.0,0.7434869739478958,0.3450901803607214,0.1935871743486974,0.7254509018036072,64.76472945891783,13,0.0,0.0,0.0,2.811421,11.119241,20.104784,4.110336,49.511896,14.208735,3.660624,17.396346,6.142162,18.606588,0.0,13.029104,160.701237,1,13,41.0,0.0,14,25,40,0,0,0,0,0,0,0,0,0,1,1,0,8,2,1
175,100.0,0.2833667334669338,0.1337675350701402,0.0452905811623246,0.8577154308617234,43.5434869739479,10,0.0,0.0,0.0,2.634115,10.975664000000002,17.626112,3.849216,53.577292,13.973577,3.5682240000000003,17.983653999999998,6.066674,18.769751,0.0,13.225308,162.249587,1,10,0.0,0.0,20,28,36,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2
176,100.0,0.6008016032064127,0.7391783567134268,0.0144288577154308,0.6793587174348698,18.518436873747497,11,0.0,0.0,0.0,2.471075,9.843001,3.108176,3.984384,20.062564,13.211604,3.735072,15.694568,6.2998780000000005,18.539521,0.0,13.582964,110.53280700000002,2,10,33.0,0.0,17,27,36,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1
177,100.0,0.2801603206412826,0.6192384769539079,0.1414829659318637,0.781563126252505,60.96092184368738,13,0.0,0.0,0.0,2.880713,12.021725000000002,21.580184,4.0704,69.50835599999999,14.640876,3.587232,20.357652,6.142836,18.561543,0.0,12.743848,186.095365,1,13,118.0,0.0,12,29,39,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0
178,100.0,0.5478957915831664,0.3108216432865731,0.0420841683366733,0.3547094188376753,17.517434869739482,9,0.0,0.0,0.0,2.402802,10.875388,10.72124,4.113408,31.23414,14.367543,3.5317920000000003,16.84088,6.388846,18.606588,0.0,13.24558,132.328207,1,9,2.0,0.0,17,29,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
179,100.0,0.4404809619238477,0.7296593186372746,0.1266533066132264,0.3807615230460922,90.79078156312625,6,0.0,0.0,0.0,2.767604,11.727734000000002,17.881847999999998,4.1594880000000005,56.221452,14.787468,3.781536000000001,20.279816,6.653728,18.531513,0.0,13.24558,170.037767,1,6,7.0,0.0,12,27,37,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0
180,100.0,0.4949899799599198,0.7962925851703407,0.151503006012024,0.2404809619238476,69.1691382765531,10,0.0,0.0,0.0,2.708502,12.276973000000002,17.331032,4.061184,59.559704,15.205866,3.61944,19.013212,6.52769,18.495477,0.0,13.100056,171.899136,1,10,0.0,0.0,16,35,39,0,0,0,0,0,0,0,0,1,0,1,1,6,0,1
181,100.0,0.6264529058116233,0.9619238476953909,0.1254509018036072,0.687374749498998,24.7246492985972,8,0.0,0.0,0.0,2.689141,11.663922,11.980248,4.276224,56.51892,15.074544,3.649536,18.171168,6.381432,18.517499,0.0,13.244132,162.166766,1,8,2.0,0.0,13,28,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
182,100.0,0.2272545090180361,0.982865731462926,0.0685370741482966,0.7014028056112225,0.7006012024048096,12,0.0,0.0,0.0,2.550557,11.431464000000002,15.403175999999998,4.156416,58.40288399999999,13.303224,3.556608,16.313717999999998,6.209562,18.761743,0.0,13.279608,163.36895999999996,2,11,43.0,0.0,19,26,38,0,0,0,0,0,0,0,0,0,1,0,1,8,1,1
183,100.0,0.9855711422845692,0.83436873747495,0.1498997995991983,0.937875751503006,41.74168336673347,10,0.0,0.0,0.0,2.561766,11.451975,14.026136,4.018176,50.371248,14.188884,3.710784,16.954096,6.444114,18.803785,0.0,13.152184,155.683148,1,10,0.0,0.0,18,27,39,0,0,0,0,0,0,0,0,0,1,0,0,7,0,2
184,100.0,0.3074148296593186,0.6002004008016032,0.1466933867735471,0.6172344689378757,44.34428857715431,9,0.0,0.0,0.0,2.999936,11.69127,19.809704,4.171776,62.666592,15.340242,3.5185920000000004,18.524968,6.572174,18.596578,0.0,13.050824,176.94265599999997,2,8,171.0,0.0,24,28,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
185,100.0,0.7947895791583166,0.9409819639278556,0.1643286573146292,0.3006012024048096,1.5014028056112223,18,0.0,0.0,0.0,2.474132,11.789267,15.796615999999998,3.93216,52.22216,14.344638,3.724512,17.555556,6.50073,18.603585,0.0,13.278884,160.22224,2,17,0.0,0.0,17,36,39,0,0,0,0,0,0,0,0,0,1,0,0,12,3,2
186,100.0,0.9839679358717436,0.4650300601202404,0.1366733466933868,0.7695390781563126,71.97194388777555,16,0.0,0.0,0.0,2.66978,10.681673000000002,12.354016,4.1472,48.388128,14.501919,3.569808,18.754938,6.177884,18.454436,0.0,13.152184,152.851966,1,16,8.0,0.0,13,28,42,0,0,0,0,0,0,0,0,1,0,0,0,12,3,0
187,100.0,0.6889779559118236,0.2327655310621242,0.1719438877755511,0.7595190380761523,4.50440881763527,10,0.0,0.0,0.0,2.72073,11.887264000000002,20.793304,3.94752,54.00696799999999,14.518716,3.5402400000000003,17.322048,6.368626,18.533515,0.0,13.365764,167.004695,1,10,11.0,0.0,14,26,40,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
188,100.0,0.8476953907815632,0.0918837675350701,0.1523046092184369,0.2304609218436873,38.93887775551102,12,0.0,0.0,0.0,2.264218,10.98478,21.462152,3.990528,59.791068,13.465086,3.391344,18.054414,5.72563,18.553535,0.0,12.80032,170.483075,2,11,0.0,0.0,17,32,41,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1
189,100.0,1.0,0.8400801603206414,0.1867735470941884,0.5490981963927856,37.937875751503,9,0.0,0.0,0.0,2.732958,12.053631,14.281871999999998,4.19328,48.58644,14.921844,3.622608000000001,18.638184,6.512188,18.54853,0.0,12.93788,157.029415,1,9,2.0,0.0,14,30,37,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1
190,100.0,0.6248496993987975,0.7867735470941883,0.0953907815631262,0.6933867735470942,14.114028056112224,11,0.0,0.0,0.0,2.798174,10.843482000000002,13.947448,4.279296,50.536508,14.408772,3.831696,17.244212,6.546562,18.606588,0.0,13.042136,156.084874,2,8,1.0,0.0,19,31,37,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4
191,100.0,0.8172344689378759,0.1223446893787575,0.1971943887775551,0.7535070140280561,29.92985971943888,15,0.0,0.0,0.0,2.538329,11.105567,19.86872,4.076544,59.427496,14.367543,3.40296,17.442339999999998,6.033648,18.870852,0.0,13.084128,170.218127,1,15,41.0,0.0,24,33,40,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
192,100.0,0.2352705410821643,0.9790581162324647,0.1791583166332665,0.655310621242485,50.350300601202406,12,0.0,0.0,0.0,3.002993,11.654806,21.009696,4.349952,75.292456,14.280504,3.715536,20.531014,6.33897,18.523505,0.0,13.068924,191.768356,1,12,10.0,0.0,10,31,37,0,0,0,0,0,0,0,0,1,0,1,0,6,2,2
193,100.0,0.866933867735471,0.3964929859719438,0.1434869739478958,0.0140280561122244,86.58657314629258,11,0.0,0.0,0.0,2.081817,13.509912000000002,25.927696,4.061184,74.267844,14.508026999999998,3.3596640000000004,17.888128,6.026908,18.445427,0.0,12.297864,192.374471,1,11,84.0,0.0,6,31,38,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0
194,100.0,0.5414829659318637,0.9524048096192383,0.1979959919839679,0.2484969939879759,99.1991983967936,15,0.0,0.0,0.0,2.826706,12.368133,19.160528,4.165632,68.021016,14.869926,3.760944,19.459,6.20754,18.784766,0.0,12.859688,182.483879,2,13,22.0,0.0,19,23,36,0,0,0,0,0,0,0,0,2,0,0,0,10,1,2
195,100.0,0.7018036072144289,0.2289579158316633,0.0260521042084168,0.8797595190380761,61.56152304609218,12,0.0,0.0,0.0,2.456809,9.494314,2.537688,4.156416,20.426136,13.19328,3.4848000000000003,14.6827,6.18058,18.644626,0.0,13.269472,108.526821,2,11,269.0,0.0,15,23,38,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1
196,100.0,0.8028056112224449,0.413627254509018,0.0072144288577154,0.9018036072144288,56.1561122244489,12,0.0,0.0,0.0,2.248933,8.847078000000002,2.16392,3.796992,11.40294,12.397713,3.2329440000000003,11.204846,5.81325,18.697679,0.0,13.865324,93.671619,2,11,42.0,0.0,10,34,37,0,0,0,0,0,0,0,0,1,0,0,1,9,1,0
197,100.0,0.7595190380761523,0.3926853707414829,0.0901803607214428,0.9098196392785572,64.96492985971943,12,0.0,0.0,0.0,2.600488,10.889062,12.924504,4.3069440000000005,41.248896,14.176668,3.6828,18.351606,6.117224,18.589571,0.0,13.199968,146.08773100000002,2,11,4.0,0.0,14,33,37,0,0,0,0,0,0,0,0,1,0,0,1,5,2,3
198,100.0,0.8140280561122244,0.508817635270541,0.1094188376753507,0.997995991983968,16.91683366733467,9,0.0,0.0,0.0,2.549538,10.736369000000002,12.275327999999998,3.972096,47.330464,14.987505,3.550272,17.619239999999998,6.2526980000000005,18.515497,0.0,13.265852,151.054859,1,9,26.0,0.0,16,30,39,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1
199,100.0,0.9519038076152306,0.4098196392785571,0.1723446893787575,0.4348697394789579,59.75971943887776,10,0.0,0.0,0.0,2.544443,11.613784,14.006464,4.156416,57.444376,14.503446,3.60096,17.60155,6.270222,18.32831,0.0,13.012452,163.08242299999998,2,9,5.0,0.0,15,26,37,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0
200,100.0,0.8557114228456915,0.6744488977955911,0.142685370741483,0.8617234468937875,12.112024048096192,8,0.0,0.0,0.0,2.607621,11.331188,14.104824,3.836928,48.553388,13.95678,3.779952,18.118098,6.181928,18.743725,0.0,13.154356,154.368788,1,8,14.0,0.0,19,29,39,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
201,100.0,0.2673346693386774,0.8191382765531062,0.112625250501002,0.8076152304609219,50.550501002004005,14,0.0,0.0,0.0,2.948986,11.69127,20.596584,4.107264,63.22847599999999,14.147655,3.796848,18.298536,6.600482,18.624606,0.0,13.259336,177.300043,2,12,48.0,0.0,10,26,36,0,0,0,0,0,0,0,0,0,2,1,0,9,1,1
202,100.0,0.581563126252505,0.5735470941883768,0.0741482965931863,0.3066132264529058,34.33426853707415,19,0.0,0.0,0.0,2.604564,11.003012000000002,10.681896,3.944448,49.115272,14.737077,3.581424,18.701868,6.3935640000000005,18.481463,0.0,13.217344,152.461932,3,14,2.0,0.0,19,28,41,0,0,0,0,0,0,0,0,1,0,2,1,12,0,3
203,100.0,0.9230460921843688,0.1356713426853707,0.0244488977955911,0.6633266533066132,42.94288577154309,8,0.0,0.0,0.0,2.30294,8.913169000000002,1.691792,4.180992,19.50068,13.320021,3.3364320000000003,14.64732,6.107114,18.615597,0.0,13.171008,105.78706499999998,2,7,55.0,0.0,7,24,37,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1
204,100.0,0.7322645290581162,0.3622244488977955,0.0380761523046092,0.6753507014028056,51.751703406813625,9,0.0,0.0,0.0,2.525082,10.016205,7.062247999999999,4.018176,24.855104,13.826985,3.534432,16.568454,6.02893,18.359341,0.0,13.278884,120.073841,1,9,31.0,0.0,12,29,37,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0
205,100.0,0.3314629258517034,0.6839679358717435,0.103006012024048,0.905811623246493,58.35831663326653,13,0.0,0.0,0.0,2.685065,11.253702,15.383504,4.325376,58.07236399999999,15.044004,3.646896,18.59219,6.46703,18.826808,0.0,13.471468,167.76840699999997,2,12,0.0,0.0,16,29,37,0,0,0,0,0,0,0,0,1,0,0,0,10,0,2
206,100.0,0.7995991983967936,0.120440881763527,0.0537074148296593,0.2324649298597194,68.36833667334669,14,0.0,0.0,0.0,2.4456,11.324351000000002,9.383544,4.3130880000000005,40.092076,13.475775,3.4399200000000003,18.578038,5.600266,18.516498,0.0,13.172456,140.341612,3,11,51.0,0.0,20,33,39,0,0,0,0,0,0,0,0,2,0,2,0,8,1,1
207,100.0,0.8733466933867735,0.3051102204408817,0.0605210420841683,0.468937875751503,45.74569138276553,15,0.0,0.0,0.0,2.488398,11.481602,8.242567999999999,3.956736,35.861419999999995,13.703298,3.528624,17.590936,6.094982,18.636618,0.0,13.57138,135.15656199999998,1,15,39.0,0.0,13,33,39,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3
208,100.0,0.3282565130260521,0.5906813627254509,0.1058116232464929,0.6412825651302605,79.97995991983967,19,0.0,0.0,0.0,2.787984,11.752803000000002,15.678584,3.999744,53.67644799999999,14.173614,3.68808,20.495634,6.264156,18.645627,0.0,13.226032,164.38870599999998,2,14,231.0,0.0,10,26,36,0,0,0,0,0,0,0,0,2,1,1,0,12,1,2
209,100.0,0.4260521042084169,0.1052104208416833,0.1358717434869739,0.4128256513026052,49.549498997996,19,0.0,0.0,0.0,2.551576,11.590994,20.478552,4.122624,63.426788,14.153763,3.5275680000000005,18.224238,6.28842,18.5185,0.0,13.081956,175.96497899999997,2,17,171.0,0.0,21,30,41,0,0,0,0,0,0,0,0,1,1,0,0,13,1,3
210,100.0,0.6216432865731463,0.1318637274549098,0.1695390781563126,0.1342685370741483,20.320240480961925,10,0.0,0.0,0.0,2.490436,11.297003000000002,17.153983999999998,4.28544,71.326216,13.994955,3.385536,16.423396,6.2055180000000005,18.52851,0.0,13.048652,178.13964600000003,2,9,46.0,0.0,12,20,39,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1
211,100.0,0.3987975951903807,0.6439879759519038,0.0132264529058116,0.9759519038076152,44.74468937875751,12,0.0,0.0,0.0,2.474132,10.351218,2.793424,3.929088,29.383228,13.292535,3.3670560000000003,15.047114,6.109136,18.585567,0.0,13.425856,118.758354,1,12,71.0,0.0,7,31,40,0,0,0,0,0,0,0,0,2,0,0,0,7,1,2
212,100.0,0.2032064128256513,0.6420841683366734,0.0969939879759519,0.8356713426853707,11.31122244488978,10,0.0,0.0,0.0,2.913321,10.968827,19.101512,4.31616,62.170812,14.314098,3.59304,19.006136,6.036344,18.702684,0.0,12.972632,174.09556600000002,1,10,4.0,0.0,16,28,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
213,100.0,0.8957915831663328,0.7848697394789579,0.1046092184368737,0.4208416833667334,2.902805611222445,7,0.0,0.0,0.0,2.513873,11.511229000000002,10.976976,3.922944,44.388836,14.085048,3.525456,16.586144,6.4313080000000005,18.617599,0.0,13.113812,145.673225,1,7,73.0,0.0,23,27,39,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
214,100.0,0.9310621242484972,0.6592184368737475,0.1843687374749499,0.0,53.95390781563126,10,0.0,0.0,0.0,2.428277,13.026764000000002,30.255536,4.25472,79.523112,14.984451,3.37128,19.14058,5.916372,18.393375,0.0,12.085732,203.38019900000003,1,10,6.0,0.0,10,35,38,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0
215,100.0,0.4468937875751503,0.3527054108216432,0.1759519038076152,0.9478957915831664,40.34028056112225,11,0.0,0.0,0.0,2.814478,11.967029000000002,23.390008,3.929088,62.864904,13.978158,3.665376,19.009674,6.482532,18.663645,0.0,13.215172,179.98006399999997,1,11,129.0,0.0,17,32,40,0,0,0,0,0,0,0,0,1,1,0,0,7,1,1
216,100.0,0.8460921843687375,0.1851703406813627,0.1907815631262525,0.6653306613226453,11.711623246492984,11,0.0,0.0,0.0,2.552595,11.123799000000002,16.386775999999998,4.16256,54.767164,14.013279,3.5217600000000004,16.94702,6.4218720000000005,18.734716,0.0,13.05372,161.68526099999997,2,9,56.0,0.0,17,24,41,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1
217,100.0,0.5703406813627254,0.5716432865731463,0.0448897795591182,0.4428857715430861,86.78677354709419,11,0.0,0.0,0.0,2.540367,10.501632,8.990103999999999,4.156416,36.52246,14.953911,3.5608320000000004,16.993014,6.388846,18.727709,0.0,13.172456,136.50774700000002,2,10,1.0,0.0,15,30,39,0,0,0,0,0,0,0,0,2,0,0,0,7,2,0
218,100.0,0.5110220440881763,0.2651302605210421,0.1903807615230461,0.2424849699398797,24.324248496993988,14,0.0,0.0,0.0,2.671818,11.538577000000002,19.809704,4.1256960000000005,68.88036799999999,14.269815,3.605184,18.496664,6.565434,18.651633,0.0,12.907472,181.522365,2,13,8.0,0.0,17,28,39,0,0,0,0,0,0,0,0,1,1,0,0,10,0,2
219,100.0,0.3571142284569139,0.9695390781563126,0.0553106212424849,0.3507014028056112,44.54448897795591,14,0.0,0.0,0.0,2.760471,12.112885,14.714656,4.1994240000000005,44.157472,14.752347,3.720288000000001,18.772628,6.587676,18.602584,0.0,13.411376,153.79180699999998,2,12,111.0,0.0,14,28,38,0,0,0,0,0,0,0,0,0,0,1,0,8,2,3
220,100.0,0.995190380761523,0.4726452905811623,0.0188376753507014,0.6312625250501002,32.932865731462925,12,0.0,0.0,0.0,2.273389,10.672557,1.101632,3.836928,11.865668,13.388736,3.41616,14.413812,5.928504,18.332314,0.0,13.253544,98.483244,2,11,12.0,0.0,17,31,38,0,0,0,0,0,0,0,0,0,0,1,0,8,1,2
221,100.0,0.6841683366733468,0.3850701402805611,0.0052104208416833,0.3086172344689378,31.731663326653308,12,0.0,0.0,0.0,2.1399,9.64017,1.3770399999999998,4.015104,16.559051999999998,12.060246,3.402432,13.469166,5.760004,18.550532,0.0,13.376624,100.35027,2,11,66.0,0.0,19,33,34,0,0,0,0,0,0,0,0,0,1,0,0,8,2,1
222,100.0,0.5751503006012024,0.5145290581162324,0.1855711422845691,0.282565130260521,14.914829659318638,10,0.0,0.0,0.0,2.566861,11.251423,16.957264,3.965952,60.98094,15.019572,3.6828,18.157016,6.339644,18.555537,0.0,13.129016,170.60602499999996,2,9,47.0,0.0,9,30,37,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0
223,100.0,0.7835671342685371,0.4440881763527054,0.1482965931863727,0.374749498997996,49.34929859719439,14,0.0,0.0,0.0,2.655514,11.246865,14.222855999999998,3.858432,44.983772,14.874507,3.581424,19.045054,6.29853,18.442424,0.0,13.317256,152.526634,2,11,72.0,0.0,25,23,37,0,0,0,0,0,0,0,0,1,0,0,0,10,0,3
224,100.0,0.5799599198396794,0.3374749498997996,0.0268537074148296,0.1242484969939879,84.38436873747494,8,0.0,0.0,0.0,2.370194,11.178495000000002,6.413072,4.322304,18.079444,14.359908,3.4990560000000004,16.621524,6.353124,18.45844,0.0,12.940052,114.595613,1,8,51.0,0.0,15,26,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
